cost_bp_side,period_type,period,net_return
2,weekly,2024-03-23/2024-03-29,0.0
2,weekly,2024-03-30/2024-04-05,0.0
2,weekly,2024-04-06/2024-04-12,0.0
2,weekly,2024-04-13/2024-04-19,0.0
2,weekly,2024-04-20/2024-04-26,0.0
2,weekly,2024-04-27/2024-05-03,0.0
2,weekly,2024-05-04/2024-05-10,0.0
2,weekly,2024-05-11/2024-05-17,0.0
2,weekly,2024-05-18/2024-05-24,0.0
2,weekly,2024-05-25/2024-05-31,0.0
2,weekly,2024-06-01/2024-06-07,0.0
2,weekly,2024-06-08/2024-06-14,0.0
2,weekly,2024-06-15/2024-06-21,0.0
2,weekly,2024-06-22/2024-06-28,0.0
2,weekly,2024-06-29/2024-07-05,0.0
2,weekly,2024-07-06/2024-07-12,0.0
2,weekly,2024-07-13/2024-07-19,0.0
2,weekly,2024-07-20/2024-07-26,0.0
2,weekly,2024-07-27/2024-08-02,0.0
2,weekly,2024-08-03/2024-08-09,-0.01243362998146149
2,weekly,2024-08-10/2024-08-16,0.0
2,weekly,2024-08-17/2024-08-23,0.010998597652523047
2,weekly,2024-08-24/2024-08-30,0.0
2,weekly,2024-08-31/2024-09-06,0.028833022429491394
2,weekly,2024-09-07/2024-09-13,0.0
2,weekly,2024-09-14/2024-09-20,0.01570924546772563
2,weekly,2024-09-21/2024-09-27,0.0
2,weekly,2024-09-28/2024-10-04,0.0
2,weekly,2024-10-05/2024-10-11,0.0
2,weekly,2024-10-12/2024-10-18,0.0
2,weekly,2024-10-19/2024-10-25,0.0
2,weekly,2024-10-26/2024-11-01,0.0
2,weekly,2024-11-02/2024-11-08,0.0
2,weekly,2024-11-09/2024-11-15,0.0
2,weekly,2024-11-16/2024-11-22,0.0
2,weekly,2024-11-23/2024-11-29,0.0
2,weekly,2024-11-30/2024-12-06,0.0
2,weekly,2024-12-07/2024-12-13,0.0
2,weekly,2024-12-14/2024-12-20,0.0
2,weekly,2024-12-21/2024-12-27,0.0
2,weekly,2024-12-28/2025-01-03,0.0
2,weekly,2025-01-04/2025-01-10,0.0
2,weekly,2025-01-11/2025-01-17,0.0
2,weekly,2025-01-18/2025-01-24,0.0
2,weekly,2025-01-25/2025-01-31,0.0
2,weekly,2025-02-01/2025-02-07,0.006783048006704107
2,weekly,2025-02-08/2025-02-14,0.0
2,weekly,2025-02-15/2025-02-21,0.0
2,weekly,2025-02-22/2025-02-28,0.0
2,weekly,2025-03-01/2025-03-07,0.006163245823389074
2,weekly,2025-03-08/2025-03-14,-0.00784645247657294
2,weekly,2025-03-15/2025-03-21,-0.00230695890381154
2,weekly,2025-03-22/2025-03-28,0.0
2,weekly,2025-03-29/2025-04-04,-0.054276375008646995
2,weekly,2025-04-05/2025-04-11,0.2659611626600601
2,weekly,2025-04-12/2025-04-18,0.0
2,weekly,2025-04-19/2025-04-25,0.004570553592461568
2,weekly,2025-04-26/2025-05-02,0.0
2,weekly,2025-05-03/2025-05-09,0.0
2,weekly,2025-05-10/2025-05-16,0.0
2,weekly,2025-05-17/2025-05-23,0.0
2,weekly,2025-05-24/2025-05-30,0.0
2,weekly,2025-05-31/2025-06-06,0.0
2,weekly,2025-06-07/2025-06-13,0.0
2,weekly,2025-06-14/2025-06-20,0.0
2,weekly,2025-06-21/2025-06-27,0.0
2,weekly,2025-06-28/2025-07-04,0.0
2,weekly,2025-07-05/2025-07-11,0.0
2,weekly,2025-07-12/2025-07-18,0.0
2,weekly,2025-07-19/2025-07-25,0.0
2,weekly,2025-07-26/2025-08-01,0.0
2,weekly,2025-08-02/2025-08-08,0.0
2,weekly,2025-08-09/2025-08-15,0.0
2,weekly,2025-08-16/2025-08-22,-0.022525416204217375
2,weekly,2025-08-23/2025-08-29,0.0
2,weekly,2025-08-30/2025-09-05,0.0
2,weekly,2025-09-06/2025-09-12,0.0
2,weekly,2025-09-13/2025-09-19,0.0
2,weekly,2025-09-20/2025-09-26,0.0
2,weekly,2025-09-27/2025-10-03,0.0
2,weekly,2025-10-04/2025-10-10,0.0
2,weekly,2025-10-11/2025-10-17,0.0
2,weekly,2025-10-18/2025-10-24,0.0
2,weekly,2025-10-25/2025-10-31,0.0004676643685892049
2,weekly,2025-11-01/2025-11-07,0.0
2,weekly,2025-11-08/2025-11-14,0.0
2,weekly,2025-11-15/2025-11-21,-0.0018215559576117309
2,weekly,2025-11-22/2025-11-28,0.0
2,weekly,2025-11-29/2025-12-05,0.0
2,weekly,2025-12-06/2025-12-12,0.0
2,weekly,2025-12-13/2025-12-19,0.0
2,weekly,2025-12-20/2025-12-26,0.0
2,weekly,2025-12-27/2026-01-02,0.0
2,weekly,2026-01-03/2026-01-09,0.0
2,weekly,2026-01-10/2026-01-16,0.0
2,weekly,2026-01-17/2026-01-23,-0.02376719883889693
2,weekly,2026-01-24/2026-01-30,0.0
2,weekly,2026-01-31/2026-02-06,0.0
2,weekly,2026-02-07/2026-02-13,0.0
2,weekly,2026-02-14/2026-02-20,0.02414597048808149
2,weekly,2026-02-21/2026-02-27,0.0
2,weekly,2026-02-28/2026-03-06,0.0
2,weekly,2026-03-07/2026-03-13,-0.024652055551716946
2,weekly,2026-03-14/2026-03-20,0.0
2,weekly,2026-03-21/2026-03-27,0.0
2,weekly,2026-03-28/2026-04-03,0.019372640340936133
2,weekly,2026-04-04/2026-04-10,0.0
2,weekly,2026-04-11/2026-04-17,0.0
2,weekly,2026-04-18/2026-04-24,0.0
2,weekly,2026-04-25/2026-05-01,0.0
2,monthly,2019-06,0.0
2,monthly,2019-07,-0.018363525835866246
2,monthly,2019-08,-0.05071299985055198
2,monthly,2019-09,-0.016631544595761726
2,monthly,2019-10,-0.00557628648841022
2,monthly,2019-11,0.0
2,monthly,2019-12,0.0
2,monthly,2020-01,0.007616657990629783
2,monthly,2020-02,-0.017430328229043914
2,monthly,2020-03,0.22325780920902633
2,monthly,2020-04,0.0429654197548061
2,monthly,2020-05,0.0
2,monthly,2020-06,0.00015712546721659976
2,monthly,2020-07,0.004458993902439046
2,monthly,2020-08,0.0
2,monthly,2020-09,0.03054036610831277
2,monthly,2020-10,-0.0037696601200535506
2,monthly,2020-11,0.014046273913327266
2,monthly,2020-12,0.0
2,monthly,2021-01,0.005124861878452913
2,monthly,2021-02,0.004417821609589388
2,monthly,2021-03,-0.05154007282097865
2,monthly,2021-04,0.0
2,monthly,2021-05,0.0
2,monthly,2021-06,-0.009038305777447396
2,monthly,2021-07,0.0
2,monthly,2021-08,0.0
2,monthly,2021-09,0.0
2,monthly,2021-10,0.0
2,monthly,2021-11,0.0
2,monthly,2021-12,0.054188546560991174
2,monthly,2022-01,0.12258483927680694
2,monthly,2022-02,0.012866398473393147
2,monthly,2022-03,-0.021332162490474243
2,monthly,2022-04,-0.038834755600148305
2,monthly,2022-05,0.08759886476971383
2,monthly,2022-06,0.09719859596311739
2,monthly,2022-07,-0.03422695418152473
2,monthly,2022-08,0.0170885450758508
2,monthly,2022-09,-0.043337167199842416
2,monthly,2022-10,0.004595267780793535
2,monthly,2022-11,0.08682147703015272
2,monthly,2022-12,-0.0009727798924700449
2,monthly,2023-01,-0.012114850032375023
2,monthly,2023-02,-0.016635994742088298
2,monthly,2023-03,-0.0144789562667323
2,monthly,2023-04,0.0
2,monthly,2023-05,0.0
2,monthly,2023-06,0.0
2,monthly,2023-07,0.0
2,monthly,2023-08,0.0
2,monthly,2023-09,0.0
2,monthly,2023-10,0.0
2,monthly,2023-11,0.0
2,monthly,2023-12,0.0
2,monthly,2024-01,0.0
2,monthly,2024-02,0.0
2,monthly,2024-03,0.0
2,monthly,2024-04,0.0
2,monthly,2024-05,0.0
2,monthly,2024-06,0.0
2,monthly,2024-07,0.0
2,monthly,2024-08,-0.0014350323289384435
2,monthly,2024-09,0.044542267897217026
2,monthly,2024-10,0.0
2,monthly,2024-11,0.0
2,monthly,2024-12,0.0
2,monthly,2025-01,0.0
2,monthly,2025-02,0.006783048006704107
2,monthly,2025-03,-0.003990165556995405
2,monthly,2025-04,0.21625534124387472
2,monthly,2025-05,0.0
2,monthly,2025-06,0.0
2,monthly,2025-07,0.0
2,monthly,2025-08,-0.022525416204217375
2,monthly,2025-09,0.0
2,monthly,2025-10,0.0004676643685892049
2,monthly,2025-11,-0.0018215559576117309
2,monthly,2025-12,0.0
2,monthly,2026-01,-0.02376719883889693
2,monthly,2026-02,0.02414597048808149
2,monthly,2026-03,-0.016216699415882642
2,monthly,2026-04,0.010937284205101828
2,yearly,2019,-0.09128435677059017
2,yearly,2020,0.30184265799666044
2,yearly,2021,0.003152851450607421
2,yearly,2022,0.2900501690053687
2,yearly,2023,-0.04322980104119562
2,yearly,2024,0.043107235568278585
2,yearly,2025,0.1951689159003435
2,yearly,2026,-0.004900643561596252
5,weekly,2019-06-15/2019-06-21,0.0
5,weekly,2019-06-22/2019-06-28,0.0
5,weekly,2019-06-29/2019-07-05,0.0
5,weekly,2019-07-06/2019-07-12,0.0
5,weekly,2019-07-13/2019-07-19,0.0
5,weekly,2019-07-20/2019-07-26,0.0
5,weekly,2019-07-27/2019-08-02,-0.018963525835866246
5,weekly,2019-08-03/2019-08-09,0.0
5,weekly,2019-08-10/2019-08-16,-0.02343589743589758
5,weekly,2019-08-17/2019-08-23,-0.0284771024146544
5,weekly,2019-08-24/2019-08-30,0.0
5,weekly,2019-08-31/2019-09-06,0.0
5,weekly,2019-09-07/2019-09-13,-0.001332005312084993
5,weekly,2019-09-14/2019-09-20,-0.009744595225618212
5,weekly,2019-09-21/2019-09-27,-0.007954944058058522
5,weekly,2019-09-28/2019-10-04,-0.005436670254754249
5,weekly,2019-10-05/2019-10-11,-0.0013396162336559705
5,weekly,2019-10-12/2019-10-18,0.0
5,weekly,2019-10-19/2019-10-25,0.0
5,weekly,2019-10-26/2019-11-01,0.0
5,weekly,2019-11-02/2019-11-08,0.0
5,weekly,2019-11-09/2019-11-15,0.0
5,weekly,2019-11-16/2019-11-22,0.0
5,weekly,2019-11-23/2019-11-29,0.0
5,weekly,2019-11-30/2019-12-06,0.0
5,weekly,2019-12-07/2019-12-13,0.0
5,weekly,2019-12-14/2019-12-20,0.0
5,weekly,2019-12-21/2019-12-27,0.0
5,weekly,2019-12-28/2020-01-03,0.0
5,weekly,2020-01-04/2020-01-10,0.0
5,weekly,2020-01-11/2020-01-17,0.0
5,weekly,2020-01-18/2020-01-24,0.0
5,weekly,2020-01-25/2020-01-31,0.007016657990629783
5,weekly,2020-02-01/2020-02-07,0.0
5,weekly,2020-02-08/2020-02-14,0.0
5,weekly,2020-02-15/2020-02-21,0.0
5,weekly,2020-02-22/2020-02-28,-0.022230328229043916
5,weekly,2020-02-29/2020-03-06,0.048488120365522414
5,weekly,2020-03-07/2020-03-13,-0.09622727602366099
5,weekly,2020-03-14/2020-03-20,0.036634731385381425
5,weekly,2020-03-21/2020-03-27,0.1617622334817833
5,weekly,2020-03-28/2020-04-03,0.014765120460145442
5,weekly,2020-04-04/2020-04-10,0.0
5,weekly,2020-04-11/2020-04-17,0.0
5,weekly,2020-04-18/2020-04-24,0.025800299294660656
5,weekly,2020-04-25/2020-05-01,0.0
5,weekly,2020-05-02/2020-05-08,0.0
5,weekly,2020-05-09/2020-05-15,0.0
5,weekly,2020-05-16/2020-05-22,0.0
5,weekly,2020-05-23/2020-05-29,0.0
5,weekly,2020-05-30/2020-06-05,0.0
5,weekly,2020-06-06/2020-06-12,0.0
5,weekly,2020-06-13/2020-06-19,-0.0010428745327834
5,weekly,2020-06-20/2020-06-26,0.0
5,weekly,2020-06-27/2020-07-03,0.0
5,weekly,2020-07-04/2020-07-10,0.0
5,weekly,2020-07-11/2020-07-17,0.003858993902439046
5,weekly,2020-07-18/2020-07-24,0.0
5,weekly,2020-07-25/2020-07-31,0.0
5,weekly,2020-08-01/2020-08-07,0.0
5,weekly,2020-08-08/2020-08-14,0.0
5,weekly,2020-08-15/2020-08-21,0.0
5,weekly,2020-08-22/2020-08-28,0.0
5,weekly,2020-08-29/2020-09-04,0.03092878390187237
5,weekly,2020-09-05/2020-09-11,0.0012011112401983937
5,weekly,2020-09-12/2020-09-18,0.0
5,weekly,2020-09-19/2020-09-25,-0.006389529033758
5,weekly,2020-09-26/2020-10-02,0.0
5,weekly,2020-10-03/2020-10-09,-0.01376264591439691
5,weekly,2020-10-10/2020-10-16,0.0
5,weekly,2020-10-17/2020-10-23,0.010857541899441325
5,weekly,2020-10-24/2020-10-30,-0.0026645561050979696
5,weekly,2020-10-31/2020-11-06,0.0
5,weekly,2020-11-07/2020-11-13,0.012846273913327266
5,weekly,2020-11-14/2020-11-20,0.0
5,weekly,2020-11-21/2020-11-27,0.0
5,weekly,2020-11-28/2020-12-04,0.0
5,weekly,2020-12-05/2020-12-11,0.0
5,weekly,2020-12-12/2020-12-18,0.0
5,weekly,2020-12-19/2020-12-25,0.0
5,weekly,2020-12-26/2021-01-01,0.0
5,weekly,2021-01-02/2021-01-08,0.0
5,weekly,2021-01-09/2021-01-15,0.0
5,weekly,2021-01-16/2021-01-22,0.0
5,weekly,2021-01-23/2021-01-29,0.0045248618784529135
5,weekly,2021-01-30/2021-02-05,0.0
5,weekly,2021-02-06/2021-02-12,0.0
5,weekly,2021-02-13/2021-02-19,0.0
5,weekly,2021-02-20/2021-02-26,0.0032178216095893886
5,weekly,2021-02-27/2021-03-05,-0.04648924263652421
5,weekly,2021-03-06/2021-03-12,0.005927564414195286
5,weekly,2021-03-13/2021-03-19,-0.014578394598649735
5,weekly,2021-03-20/2021-03-26,0.0
5,weekly,2021-03-27/2021-04-02,0.0
5,weekly,2021-04-03/2021-04-09,0.0
5,weekly,2021-04-10/2021-04-16,0.0
5,weekly,2021-04-17/2021-04-23,0.0
5,weekly,2021-04-24/2021-04-30,0.0
5,weekly,2021-05-01/2021-05-07,0.0
5,weekly,2021-05-08/2021-05-14,0.0
5,weekly,2021-05-15/2021-05-21,0.0
5,weekly,2021-05-22/2021-05-28,0.0
5,weekly,2021-05-29/2021-06-04,0.0
5,weekly,2021-06-05/2021-06-11,0.0
5,weekly,2021-06-12/2021-06-18,-0.009638305777447398
5,weekly,2021-06-19/2021-06-25,0.0
5,weekly,2021-06-26/2021-07-02,0.0
5,weekly,2021-07-03/2021-07-09,0.0
5,weekly,2021-07-10/2021-07-16,0.0
5,weekly,2021-07-17/2021-07-23,0.0
5,weekly,2021-07-24/2021-07-30,0.0
5,weekly,2021-07-31/2021-08-06,0.0
5,weekly,2021-08-07/2021-08-13,0.0
5,weekly,2021-08-14/2021-08-20,0.0
5,weekly,2021-08-21/2021-08-27,0.0
5,weekly,2021-08-28/2021-09-03,0.0
5,weekly,2021-09-04/2021-09-10,0.0
5,weekly,2021-09-11/2021-09-17,0.0
5,weekly,2021-09-18/2021-09-24,0.0
5,weekly,2021-09-25/2021-10-01,0.0
5,weekly,2021-10-02/2021-10-08,0.0
5,weekly,2021-10-09/2021-10-15,0.0
5,weekly,2021-10-16/2021-10-22,0.0
5,weekly,2021-10-23/2021-10-29,0.0
5,weekly,2021-10-30/2021-11-05,0.0
5,weekly,2021-11-06/2021-11-12,0.0
5,weekly,2021-11-13/2021-11-19,0.0
5,weekly,2021-11-20/2021-11-26,0.0
5,weekly,2021-11-27/2021-12-03,0.0
5,weekly,2021-12-04/2021-12-10,0.0
5,weekly,2021-12-11/2021-12-17,0.03777794732302786
5,weekly,2021-12-18/2021-12-24,0.015210599237963307
5,weekly,2021-12-25/2021-12-31,0.0
5,weekly,2022-01-01/2022-01-07,0.0
5,weekly,2022-01-08/2022-01-14,0.0
5,weekly,2022-01-15/2022-01-21,0.0
5,weekly,2022-01-22/2022-01-28,0.11598483927680692
5,weekly,2022-01-29/2022-02-04,-0.010606071890164711
5,weekly,2022-02-05/2022-02-11,0.014780474761099116
5,weekly,2022-02-12/2022-02-18,-0.006243204828417002
5,weekly,2022-02-19/2022-02-25,0.009535200430875745
5,weekly,2022-02-26/2022-03-04,-0.013791349335466663
5,weekly,2022-03-05/2022-03-11,-0.00822978164864474
5,weekly,2022-03-12/2022-03-18,-0.0033880922335663977
5,weekly,2022-03-19/2022-03-25,-0.002522939272796453
5,weekly,2022-03-26/2022-04-01,0.0
5,weekly,2022-04-02/2022-04-08,0.001230897936419396
5,weekly,2022-04-09/2022-04-15,0.0
5,weekly,2022-04-16/2022-04-22,0.0
5,weekly,2022-04-23/2022-04-29,-0.043665653536567706
5,weekly,2022-04-30/2022-05-06,-0.025646369139603498
5,weekly,2022-05-07/2022-05-13,0.09754430126767855
5,weekly,2022-05-14/2022-05-20,-0.009732212160414089
5,weekly,2022-05-21/2022-05-27,0.01703314480205287
5,weekly,2022-05-28/2022-06-03,-0.022245205075243413
5,weekly,2022-06-04/2022-06-10,0.0
5,weekly,2022-06-11/2022-06-17,0.0874913324375921
5,weekly,2022-06-18/2022-06-24,0.0
5,weekly,2022-06-25/2022-07-01,0.01032992336645877
5,weekly,2022-07-02/2022-07-08,-0.023393518999169527
5,weekly,2022-07-09/2022-07-15,0.02182032392478706
5,weekly,2022-07-16/2022-07-22,0.0
5,weekly,2022-07-23/2022-07-29,-0.021231213872832333
5,weekly,2022-07-30/2022-08-05,0.0
5,weekly,2022-08-06/2022-08-12,0.0
5,weekly,2022-08-13/2022-08-19,0.0
5,weekly,2022-08-20/2022-08-26,0.015888545075850802
5,weekly,2022-08-27/2022-09-02,0.0
5,weekly,2022-09-03/2022-09-09,-0.015063176114236243
5,weekly,2022-09-10/2022-09-16,0.0
5,weekly,2022-09-17/2022-09-23,-0.03886840900874167
5,weekly,2022-09-24/2022-09-30,0.0069944179231354875
5,weekly,2022-10-01/2022-10-07,0.0
5,weekly,2022-10-08/2022-10-14,-0.001322398365226518
5,weekly,2022-10-15/2022-10-21,-0.020926197297878146
5,weekly,2022-10-22/2022-10-28,0.022043863443898193
5,weekly,2022-10-29/2022-11-04,0.1039579843169035
5,weekly,2022-11-05/2022-11-11,0.0
5,weekly,2022-11-12/2022-11-18,0.0
5,weekly,2022-11-19/2022-11-25,-0.007877113866967322
5,weekly,2022-11-26/2022-12-02,-0.012859393419783482
5,weekly,2022-12-03/2022-12-09,0.0
5,weekly,2022-12-10/2022-12-16,-0.0027727798924700444
5,weekly,2022-12-17/2022-12-23,0.0
5,weekly,2022-12-24/2022-12-30,0.0
5,weekly,2022-12-31/2023-01-06,-0.011833662692095848
5,weekly,2023-01-07/2023-01-13,-0.002081187340279177
5,weekly,2023-01-14/2023-01-20,0.0
5,weekly,2023-01-21/2023-01-27,0.0
5,weekly,2023-01-28/2023-02-03,0.017654212631183497
5,weekly,2023-02-04/2023-02-10,-0.0354902073732718
5,weekly,2023-02-11/2023-02-17,0.0
5,weekly,2023-02-18/2023-02-24,0.0
5,weekly,2023-02-25/2023-03-03,0.0
5,weekly,2023-03-04/2023-03-10,-0.021570325900514664
5,weekly,2023-03-11/2023-03-17,-0.014740053050397939
5,weekly,2023-03-18/2023-03-24,0.0194314226841803
5,weekly,2023-03-25/2023-03-31,0.0
5,weekly,2023-04-01/2023-04-07,0.0
5,weekly,2023-04-08/2023-04-14,0.0
5,weekly,2023-04-15/2023-04-21,0.0
5,weekly,2023-04-22/2023-04-28,0.0
5,weekly,2023-04-29/2023-05-05,0.0
5,weekly,2023-05-06/2023-05-12,0.0
5,weekly,2023-05-13/2023-05-19,0.0
5,weekly,2023-05-20/2023-05-26,0.0
5,weekly,2023-05-27/2023-06-02,0.0
5,weekly,2023-06-03/2023-06-09,0.0
5,weekly,2023-06-10/2023-06-16,0.0
5,weekly,2023-06-17/2023-06-23,0.0
5,weekly,2023-06-24/2023-06-30,0.0
5,weekly,2023-07-01/2023-07-07,0.0
5,weekly,2023-07-08/2023-07-14,0.0
5,weekly,2023-07-15/2023-07-21,0.0
5,weekly,2023-07-22/2023-07-28,0.0
5,weekly,2023-07-29/2023-08-04,0.0
5,weekly,2023-08-05/2023-08-11,0.0
5,weekly,2023-08-12/2023-08-18,0.0
5,weekly,2023-08-19/2023-08-25,0.0
5,weekly,2023-08-26/2023-09-01,0.0
5,weekly,2023-09-02/2023-09-08,0.0
5,weekly,2023-09-09/2023-09-15,0.0
5,weekly,2023-09-16/2023-09-22,0.0
5,weekly,2023-09-23/2023-09-29,0.0
5,weekly,2023-09-30/2023-10-06,0.0
5,weekly,2023-10-07/2023-10-13,0.0
5,weekly,2023-10-14/2023-10-20,0.0
5,weekly,2023-10-21/2023-10-27,0.0
5,weekly,2023-10-28/2023-11-03,0.0
5,weekly,2023-11-04/2023-11-10,0.0
5,weekly,2023-11-11/2023-11-17,0.0
5,weekly,2023-11-18/2023-11-24,0.0
5,weekly,2023-11-25/2023-12-01,0.0
5,weekly,2023-12-02/2023-12-08,0.0
5,weekly,2023-12-09/2023-12-15,0.0
5,weekly,2023-12-16/2023-12-22,0.0
5,weekly,2023-12-23/2023-12-29,0.0
5,weekly,2023-12-30/2024-01-05,0.0
5,weekly,2024-01-06/2024-01-12,0.0
5,weekly,2024-01-13/2024-01-19,0.0
5,weekly,2024-01-20/2024-01-26,0.0
5,weekly,2024-01-27/2024-02-02,0.0
5,weekly,2024-02-03/2024-02-09,0.0
5,weekly,2024-02-10/2024-02-16,0.0
5,weekly,2024-02-17/2024-02-23,0.0
5,weekly,2024-02-24/2024-03-01,0.0
5,weekly,2024-03-02/2024-03-08,0.0
5,weekly,2024-03-09/2024-03-15,0.0
5,weekly,2024-03-16/2024-03-22,0.0
5,weekly,2024-03-23/2024-03-29,0.0
5,weekly,2024-03-30/2024-04-05,0.0
5,weekly,2024-04-06/2024-04-12,0.0
5,weekly,2024-04-13/2024-04-19,0.0
5,weekly,2024-04-20/2024-04-26,0.0
5,weekly,2024-04-27/2024-05-03,0.0
5,weekly,2024-05-04/2024-05-10,0.0
5,weekly,2024-05-11/2024-05-17,0.0
5,weekly,2024-05-18/2024-05-24,0.0
5,weekly,2024-05-25/2024-05-31,0.0
5,weekly,2024-06-01/2024-06-07,0.0
5,weekly,2024-06-08/2024-06-14,0.0
5,weekly,2024-06-15/2024-06-21,0.0
5,weekly,2024-06-22/2024-06-28,0.0
5,weekly,2024-06-29/2024-07-05,0.0
5,weekly,2024-07-06/2024-07-12,0.0
5,weekly,2024-07-13/2024-07-19,0.0
5,weekly,2024-07-20/2024-07-26,0.0
5,weekly,2024-07-27/2024-08-02,0.0
5,weekly,2024-08-03/2024-08-09,-0.014233629981461493
5,weekly,2024-08-10/2024-08-16,0.0
5,weekly,2024-08-17/2024-08-23,0.010398597652523045
5,weekly,2024-08-24/2024-08-30,0.0
5,weekly,2024-08-31/2024-09-06,0.027633022429491394
5,weekly,2024-09-07/2024-09-13,0.0
5,weekly,2024-09-14/2024-09-20,0.01510924546772563
5,weekly,2024-09-21/2024-09-27,0.0
5,weekly,2024-09-28/2024-10-04,0.0
5,weekly,2024-10-05/2024-10-11,0.0
5,weekly,2024-10-12/2024-10-18,0.0
5,weekly,2024-10-19/2024-10-25,0.0
5,weekly,2024-10-26/2024-11-01,0.0
5,weekly,2024-11-02/2024-11-08,0.0
5,weekly,2024-11-09/2024-11-15,0.0
5,weekly,2024-11-16/2024-11-22,0.0
5,weekly,2024-11-23/2024-11-29,0.0
5,weekly,2024-11-30/2024-12-06,0.0
5,weekly,2024-12-07/2024-12-13,0.0
5,weekly,2024-12-14/2024-12-20,0.0
5,weekly,2024-12-21/2024-12-27,0.0
5,weekly,2024-12-28/2025-01-03,0.0
5,weekly,2025-01-04/2025-01-10,0.0
5,weekly,2025-01-11/2025-01-17,0.0
5,weekly,2025-01-18/2025-01-24,0.0
5,weekly,2025-01-25/2025-01-31,0.0
5,weekly,2025-02-01/2025-02-07,0.006183048006704107
5,weekly,2025-02-08/2025-02-14,0.0
5,weekly,2025-02-15/2025-02-21,0.0
5,weekly,2025-02-22/2025-02-28,0.0
5,weekly,2025-03-01/2025-03-07,0.0055632458233890745
5,weekly,2025-03-08/2025-03-14,-0.008446452476572941
5,weekly,2025-03-15/2025-03-21,-0.00290695890381154
5,weekly,2025-03-22/2025-03-28,0.0
5,weekly,2025-03-29/2025-04-04,-0.055476375008646994
5,weekly,2025-04-05/2025-04-11,0.24556116266006012
5,weekly,2025-04-12/2025-04-18,0.0
5,weekly,2025-04-19/2025-04-25,0.0039705535924615684
5,weekly,2025-04-26/2025-05-02,0.0
5,weekly,2025-05-03/2025-05-09,0.0
5,weekly,2025-05-10/2025-05-16,0.0
5,weekly,2025-05-17/2025-05-23,0.0
5,weekly,2025-05-24/2025-05-30,0.0
5,weekly,2025-05-31/2025-06-06,0.0
5,weekly,2025-06-07/2025-06-13,0.0
5,weekly,2025-06-14/2025-06-20,0.0
5,weekly,2025-06-21/2025-06-27,0.0
5,weekly,2025-06-28/2025-07-04,0.0
5,weekly,2025-07-05/2025-07-11,0.0
5,weekly,2025-07-12/2025-07-18,0.0
5,weekly,2025-07-19/2025-07-25,0.0
5,weekly,2025-07-26/2025-08-01,0.0
5,weekly,2025-08-02/2025-08-08,0.0
5,weekly,2025-08-09/2025-08-15,0.0
5,weekly,2025-08-16/2025-08-22,-0.023125416204217375
5,weekly,2025-08-23/2025-08-29,0.0
5,weekly,2025-08-30/2025-09-05,0.0
5,weekly,2025-09-06/2025-09-12,0.0
5,weekly,2025-09-13/2025-09-19,0.0
5,weekly,2025-09-20/2025-09-26,0.0
5,weekly,2025-09-27/2025-10-03,0.0
5,weekly,2025-10-04/2025-10-10,0.0
5,weekly,2025-10-11/2025-10-17,0.0
5,weekly,2025-10-18/2025-10-24,0.0
5,weekly,2025-10-25/2025-10-31,-0.0001323356314107951
5,weekly,2025-11-01/2025-11-07,0.0
5,weekly,2025-11-08/2025-11-14,0.0
5,weekly,2025-11-15/2025-11-21,-0.002421555957611731
5,weekly,2025-11-22/2025-11-28,0.0
5,weekly,2025-11-29/2025-12-05,0.0
5,weekly,2025-12-06/2025-12-12,0.0
5,weekly,2025-12-13/2025-12-19,0.0
5,weekly,2025-12-20/2025-12-26,0.0
5,weekly,2025-12-27/2026-01-02,0.0
5,weekly,2026-01-03/2026-01-09,0.0
5,weekly,2026-01-10/2026-01-16,0.0
5,weekly,2026-01-17/2026-01-23,-0.02436719883889693
5,weekly,2026-01-24/2026-01-30,0.0
5,weekly,2026-01-31/2026-02-06,0.0
5,weekly,2026-02-07/2026-02-13,0.0
5,weekly,2026-02-14/2026-02-20,0.02354597048808149
5,weekly,2026-02-21/2026-02-27,0.0
5,weekly,2026-02-28/2026-03-06,0.0
5,weekly,2026-03-07/2026-03-13,-0.025252055551716945
5,weekly,2026-03-14/2026-03-20,0.0
5,weekly,2026-03-21/2026-03-27,0.0
5,weekly,2026-03-28/2026-04-03,0.01817264034093613
5,weekly,2026-04-04/2026-04-10,0.0
5,weekly,2026-04-11/2026-04-17,0.0
5,weekly,2026-04-18/2026-04-24,0.0
5,weekly,2026-04-25/2026-05-01,0.0
5,monthly,2019-06,0.0
5,monthly,2019-07,-0.018963525835866246
5,monthly,2019-08,-0.05191299985055198
5,monthly,2019-09,-0.019031544595761726
5,monthly,2019-10,-0.00677628648841022
5,monthly,2019-11,0.0
5,monthly,2019-12,0.0
5,monthly,2020-01,0.007016657990629783
5,monthly,2020-02,-0.022230328229043916
5,monthly,2020-03,0.15065780920902616
5,monthly,2020-04,0.0405654197548061
5,monthly,2020-05,0.0
5,monthly,2020-06,-0.0010428745327834
5,monthly,2020-07,0.003858993902439046
5,monthly,2020-08,0.0
5,monthly,2020-09,0.025740366108312762
5,monthly,2020-10,-0.005569660120053554
5,monthly,2020-11,0.012846273913327266
5,monthly,2020-12,0.0
5,monthly,2021-01,0.0045248618784529135
5,monthly,2021-02,0.0032178216095893886
5,monthly,2021-03,-0.05514007282097866
5,monthly,2021-04,0.0
5,monthly,2021-05,0.0
5,monthly,2021-06,-0.009638305777447398
